sku,product_name,price,search_terms,date_added,last_seen,display_name_card,display_name_sms,predecessor_sku,fact_sheet_url,order_of_application_url,use_up_rate_months,previous_price,price_changed_at
10235578,Mary Kay Hydrating Cream Mask,24.00,,,2026-07-03,Hydrating Cream Mask,Hydrating Cream Mask,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw59cdd164/Original/10005/Fact%20Sheet%20-%20MARY%20KAY%20HYDRATING%20CREAM%20MASK.pdf,,5,,
10160886,Mary Kay Micellar Water,18.00,,,2026-07-03,Micellar Water,Micellar Water,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw774f661d/Original/10004/Mary_Kay_Micellar_Water_FactSheet.pdf,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,none,,
10041758,Beauty Blotters Oil-Absorbing Tissues,10.00,,,2026-07-03,Beauty Blotters Oil-Absorbing Tissues,Beauty Blotters Oil-Absorbing Tissues,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw696edaa2/Original/10000/NewBeautyBlottersFactSheet.pdf,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,none,8.00,2026-05-16
10235072,Mary Kay Nourishing Oil,50.00,,,2026-07-03,Nourishing Oil,Nourishing Oil,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3023981c/Original/10005/Mary%20Kay_Nourishing_Oil.pdf,,2,,
10072682,Mary Kay Extra Emollient Night Cream,18.00,,,2026-07-03,Extra Emollient Night Cream,Extra Emollient Night Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw1d03ea0d/Original/10004/Mary_Kay_Extra_Emollient_Night_Cream_FactSheet.pdf,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,none,,
10031541,Mary Kay Intense Moisturizing Cream (Dry),36.00,,,2026-07-03,Intense Moisturizing Cream (Dry),Intense Moisturizing Cream (Dry),,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa3927fb6/Original/10004/Mary_Kay_Intense_Moisturizing_Cream_Dry_FactSheet.pdf,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,2,,
10197545,Mary Kay Oil-Free Hydrating Gel (Normal/Oily),36.00,,,2026-07-03,Oil-Free Hydrating Gel (Normal/Oily),Oil-Free Hydrating Gel (Normal/Oily),,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6d548252/Original/10004/Mary_Kay_Oil_Free_Hydrating_Gel_Normal_Oily_FactSheet.pdf,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,none,,
10183253,Mary Kay Mineral Facial Sunscreen Broad Spectrum SPF 30 (Old SKU),28.00,,,2026-07-03,Mineral Facial Sunscreen,Mineral Facial Sunscreen,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwdbe35e2f/Original/10005/10183253-Sunscreen.pdf,,none,,
10237287,Mary Kay Sunscreen Broad Spectrum SPF 50 (Old SKU),30.00,,,2026-07-03,Sunscreen,Sunscreen,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dweebf83ac/Original/10005/Fact%20Sheet_Mary%20Kay_Sunscreen_Broad_Spectrum_SPF.pdf,,none,,
10152557,Mary Kay Makeup Finishing Spray by Skindinävia,24.00,setting spray,,2026-07-03,Makeup Finishing Spray by Skindinävia,Makeup Finishing Spray by Skindinävia,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9ae245a9/Original/10004/Mary_Kay_Makeup_Finishing_Spray_by_Skindinavia_FactSheet%20(3).pdf,,none,20.00,2026-05-16
10210476,Mary Kay Multi-Benefit Concealer - Light 1,18.00,,,2026-07-03,Multi-Benefit Concealer - Light 1,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210477,Mary Kay Multi-Benefit Concealer - Light 2,18.00,,,2026-07-03,Multi-Benefit Concealer - Light 2,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210478,Mary Kay Multi-Benefit Concealer - Light 3,18.00,,,2026-07-03,Multi-Benefit Concealer - Light 3,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210479,Mary Kay Multi-Benefit Concealer - Medium 1,18.00,,,2026-07-03,Multi-Benefit Concealer - Medium 1,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210480,Mary Kay Multi-Benefit Concealer - Medium 2,18.00,,,2026-07-03,Multi-Benefit Concealer - Medium 2,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210481,Mary Kay Multi-Benefit Concealer - Medium 3,18.00,,,2026-07-03,Multi-Benefit Concealer - Medium 3,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210482,Mary Kay Multi-Benefit Concealer - Deep 1,18.00,,,2026-07-03,Multi-Benefit Concealer - Deep 1,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10210483,Mary Kay Multi-Benefit Concealer - Deep 2,18.00,,,2026-07-03,Multi-Benefit Concealer - Deep 2,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10214386,Mary Kay Multi-Benefit Concealer - Deep 3,18.00,,,2026-07-03,Multi-Benefit Concealer - Deep 3,Multi-Benefit Concealer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw069aaa4f/Original/10005/Fact%20Sheet_MARY%20KAY%20MULTI_BENEFIT%20CONCEALER.pdf,,none,,
10211391,Mary Kay Undereye Corrector - Light Peach,18.00,,,2026-07-03,Undereye Corrector - Light Peach,Undereye Corrector,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwcaad3920/Original/10005/Fact%20Sheet_MARY%20KAY%20UNDEREYE%20CORRECTOR.pdf,,none,,
10211392,Mary Kay Undereye Corrector - Deep Peach,18.00,,,2026-07-03,Undereye Corrector - Deep Peach,Undereye Corrector,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwcaad3920/Original/10005/Fact%20Sheet_MARY%20KAY%20UNDEREYE%20CORRECTOR.pdf,,none,,
10072822,Mary Kay CC Cream Sunscreen Broad Spectrum SPF 15 - Very Light,22.00,,,2026-07-03,CC Cream - Very Light,CC Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4cfd0267/Original/10004/Mary_Kay_CC_Cream_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,,
10072823,Mary Kay CC Cream Sunscreen Broad Spectrum SPF 15 - Light to Medium,22.00,,,2026-07-03,CC Cream - Light to Medium,CC Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4cfd0267/Original/10004/Mary_Kay_CC_Cream_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,,
10072824,Mary Kay CC Cream Sunscreen Broad Spectrum SPF 15 - Medium to Deep,22.00,,,2026-07-03,CC Cream - Medium to Deep,CC Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4cfd0267/Original/10004/Mary_Kay_CC_Cream_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,,
10072825,Mary Kay CC Cream Sunscreen Broad Spectrum SPF 15 - Deep,22.00,,,2026-07-03,CC Cream - Deep,CC Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4cfd0267/Original/10004/Mary_Kay_CC_Cream_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,,
10086620,Mary Kay CC Cream Sunscreen Broad Spectrum SPF 15 - Very Deep,22.00,,,2026-07-03,CC Cream - Very Deep,CC Cream,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4cfd0267/Original/10004/Mary_Kay_CC_Cream_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,,
10175890,Mary Kay Silky Setting Powder - Light Ivory,22.00,,,2026-07-03,Silky Setting Powder - Light Ivory,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175891,Mary Kay Silky Setting Powder - Light-Medium Ivory,22.00,,,2026-07-03,Silky Setting Powder - Light-Medium Ivory,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175892,Mary Kay Silky Setting Powder - Medium Ivory,22.00,,,2026-07-03,Silky Setting Powder - Medium Ivory,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175893,Mary Kay Silky Setting Powder - Deep Ivory,22.00,,,2026-07-03,Silky Setting Powder - Deep Ivory,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175894,Mary Kay Silky Setting Powder - Light Beige,22.00,,,2026-07-03,Silky Setting Powder - Light Beige,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175895,Mary Kay Silky Setting Powder - Light-Medium Beige,22.00,,,2026-07-03,Silky Setting Powder - Light-Medium Beige,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175896,Mary Kay Silky Setting Powder - Medium Beige,22.00,,,2026-07-03,Silky Setting Powder - Medium Beige,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175897,Mary Kay Silky Setting Powder - Deep Beige,22.00,,,2026-07-03,Silky Setting Powder - Deep Beige,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175898,Mary Kay Silky Setting Powder - Light Bronze,22.00,,,2026-07-03,Silky Setting Powder - Light Bronze,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175899,Mary Kay Silky Setting Powder - Light-Medium Bronze,22.00,,,2026-07-03,Silky Setting Powder - Light-Medium Bronze,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175901,Mary Kay Silky Setting Powder - Medium Bronze,22.00,,,2026-07-03,Silky Setting Powder - Medium Bronze,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10175902,Mary Kay Silky Setting Powder - Deep Bronze,22.00,,,2026-07-03,Silky Setting Powder - Deep Bronze,Silky Setting Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwe516f86c/Original/10004/Mary_Kay_Silky_Setting_Powder_FactSheet.pdf,,none,20.00,2026-05-16
10060182,Mary Kay Translucent Loose Powder,22.00,,,2026-07-03,Translucent Loose Powder,Translucent Loose Powder,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwcf07626c/Original/10004/Mary_Kay_Translucent_Loose_Powder_FactSheet.pdf,,none,18.00,2026-05-16
10233087,Mary Kay Foundation Primer Sunscreen Broad Spectrum SPF 15,22.00,,,2026-07-03,Foundation Primer,Foundation Primer,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw13d8ab40/Original/10004/Mary_Kay_Foundation_Primer_Sunscreen_Broad_Spectrum_SPF_15_FactSheet.pdf,,none,20.00,2026-05-16
10252246,Mary Kay Chromafusion Blush - Golden Copper,16.00,,,2026-07-03,Chromafusion Blush - Golden Copper,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252249,Mary Kay Chromafusion Blush - Rosy Nude,16.00,,,2026-07-03,Chromafusion Blush - Rosy Nude,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252248,Mary Kay Chromafusion Blush - Rogue Rose,16.00,,,2026-07-03,Chromafusion Blush - Rogue Rose,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252250,Mary Kay Chromafusion Blush - Shy Blush,16.00,,,2026-07-03,Chromafusion Blush - Shy Blush,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252251,Mary Kay Chromafusion Blush - Wineberry,16.00,,,2026-07-03,Chromafusion Blush - Wineberry,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252247,Mary Kay Chromafusion Blush - Hot Coral,16.00,,,2026-07-03,Chromafusion Blush - Hot Coral,Chromafusion Blush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252256,Mary Kay Chromafusion Contour - Cocoa,16.00,,,2026-07-03,Chromafusion Contour - Cocoa,Chromafusion Contour,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw23411f3b/Original/10004/Mary_Kay_Chromafusion_Contour__FactSheet.pdf,,none,14.00,2026-05-16
10252261,Mary Kay Chromafusion Highlighter - Honey Glow,16.00,,,2026-07-03,Chromafusion Highlighter - Honey Glow,Chromafusion Highlighter,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10252257,Mary Kay Chromafusion Contour - Latte,16.00,,,2026-07-03,Chromafusion Contour - Latte,Chromafusion Contour,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw23411f3b/Original/10004/Mary_Kay_Chromafusion_Contour__FactSheet.pdf,,none,14.00,2026-05-16
10252260,Mary Kay Chromafusion Highlighter - Glazed,16.00,,,2026-07-03,Chromafusion Highlighter - Glazed,Chromafusion Highlighter,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0576617/Original/10000/Mary%20Kay%20Chromafusion%20Cheek%20Fact%20Sheet%20EN.pdf,,none,14.00,2026-05-16
10241274,Mary Kay Shimmer Eye Shadow Stick - Midnight Galaxy,20.00,,,2026-07-03,Shimmer Eye Shadow Stick - Midnight Galaxy,Shimmer Eye Shadow Stick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa4475033/Original/10005/Fact_Sheet_Mary_Kay_Shimmer_Eye_Shadow_Stick.pdf,,none,,
10241275,Mary Kay Shimmer Eye Shadow Stick - Radiant Bronze,20.00,,,2026-07-03,Shimmer Eye Shadow Stick - Radiant Bronze,Shimmer Eye Shadow Stick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa4475033/Original/10005/Fact_Sheet_Mary_Kay_Shimmer_Eye_Shadow_Stick.pdf,,none,,
10241276,Mary Kay Shimmer Eye Shadow Stick - Copper Nova,20.00,,,2026-07-03,Shimmer Eye Shadow Stick - Copper Nova,Shimmer Eye Shadow Stick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa4475033/Original/10005/Fact_Sheet_Mary_Kay_Shimmer_Eye_Shadow_Stick.pdf,,none,,
10241277,Mary Kay Shimmer Eye Shadow Stick - Golden Sunrise,20.00,,,2026-07-03,Shimmer Eye Shadow Stick - Golden Sunrise,Shimmer Eye Shadow Stick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa4475033/Original/10005/Fact_Sheet_Mary_Kay_Shimmer_Eye_Shadow_Stick.pdf,,none,,
10241278,Mary Kay Shimmer Eye Shadow Stick - Pink Prisms,20.00,,,2026-07-03,Shimmer Eye Shadow Stick - Pink Prisms,Shimmer Eye Shadow Stick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa4475033/Original/10005/Fact_Sheet_Mary_Kay_Shimmer_Eye_Shadow_Stick.pdf,,none,,
10250193,Mary Kay Chromafusion Eye Shadow - Shiny Penny,10.00,,,2026-07-03,Chromafusion Eye Shadow - Shiny Penny,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250185,Mary Kay Chromafusion Eye Shadow - Dusty Rose,10.00,,,2026-07-03,Chromafusion Eye Shadow - Dusty Rose,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250191,Mary Kay Chromafusion Eye Shadow - Moonstone,10.00,,,2026-07-03,Chromafusion Eye Shadow - Moonstone,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250180,Mary Kay Chromafusion Eye Shadow - Biscotti,10.00,,,2026-07-03,Chromafusion Eye Shadow - Biscotti,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250190,Mary Kay Chromafusion Eye Shadow - Merlot,10.00,,,2026-07-03,Chromafusion Eye Shadow - Merlot,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250194,Mary Kay Chromafusion Eye Shadow - Smoky Quartz,10.00,,,2026-07-03,Chromafusion Eye Shadow - Smoky Quartz,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250192,Mary Kay Chromafusion Eye Shadow - Rose Gold,10.00,,,2026-07-03,Chromafusion Eye Shadow - Rose Gold,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250188,Mary Kay Chromafusion Eye Shadow - Golden Mauve,10.00,,,2026-07-03,Chromafusion Eye Shadow - Golden Mauve,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250183,Mary Kay Chromafusion Eye Shadow - Cinnabar,10.00,,,2026-07-03,Chromafusion Eye Shadow - Cinnabar,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250189,Mary Kay Chromafusion Eye Shadow - Hazelnut,10.00,,,2026-07-03,Chromafusion Eye Shadow - Hazelnut,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250186,Mary Kay Chromafusion Eye Shadow - Espresso,10.00,,,2026-07-03,Chromafusion Eye Shadow - Espresso,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250184,Mary Kay Chromafusion Eye Shadow - Crystalline,10.00,,,2026-07-03,Chromafusion Eye Shadow - Crystalline,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250182,Mary Kay Chromafusion Eye Shadow - Candlelight,10.00,,,2026-07-03,Chromafusion Eye Shadow - Candlelight,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250195,Mary Kay Chromafusion Eye Shadow - Sunlit Rose,10.00,,,2026-07-03,Chromafusion Eye Shadow - Sunlit Rose,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250181,Mary Kay Chromafusion Eye Shadow - Blossom,10.00,,,2026-07-03,Chromafusion Eye Shadow - Blossom,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10250187,Mary Kay Chromafusion Eye Shadow - Gold Status,10.00,,,2026-07-03,Chromafusion Eye Shadow - Gold Status,Chromafusion Eye Shadow,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc0d080d8/Original/10004/Mary_Kay_Chromafusion_Eye_Shadow_FactSheet.pdf,,none,8.00,2026-05-16
10239154,Mary Kay Waterproof Eyeliner - Black,16.00,,,2026-07-03,Waterproof Eyeliner - Black,Waterproof Eyeliner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw37e32cdf/Original/10004/Mary_Kay_Waterproof_Eyeliner_FactSheet.pdf,,none,14.00,2026-05-16
10239155,Mary Kay Waterproof Eyeliner - Blue,16.00,,,2026-07-03,Waterproof Eyeliner - Blue,Waterproof Eyeliner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw37e32cdf/Original/10004/Mary_Kay_Waterproof_Eyeliner_FactSheet.pdf,,none,14.00,2026-05-16
10239156,Mary Kay Waterproof Eyeliner - Steely,16.00,,,2026-07-03,Waterproof Eyeliner - Steely,Waterproof Eyeliner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw37e32cdf/Original/10004/Mary_Kay_Waterproof_Eyeliner_FactSheet.pdf,,none,14.00,2026-05-16
10239151,Mary Kay Waterproof Eyeliner - Brown,16.00,,,2026-07-03,Waterproof Eyeliner - Brown,Waterproof Eyeliner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw37e32cdf/Original/10004/Mary_Kay_Waterproof_Eyeliner_FactSheet.pdf,,none,14.00,2026-05-16
10085704,Mary Kay Gel Eyeliner With Expandable Brush Applicator - Jet Black,22.00,,,2026-07-03,Gel Eyeliner With Expandable Brush Applicator - Jet Black,Gel Eyeliner With Expandable Brush Applicator,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9a10880e/Original/10004/Mary_Kay_Gel_Eyeliner_With_Expandable_Brush_Applicator_FactSheet.pdf,,none,,
10141205,Mary Kay Waterproof Liquid Eyeliner Pen - Intense Black,20.00,,,2026-07-03,Waterproof Liquid Eyeliner Pen - Intense Black,Waterproof Liquid Eyeliner Pen,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw97355fd5/Original/10004/Mary_Kay_Waterproof_Liquid_Eyeliner_Pen_FactSheet.pdf,,none,18.00,2026-05-16
10191325,Mary Kay Great Heights Waterproof Mascara - Black,18.00,,,2026-07-03,Great Heights Waterproof Mascara - Black,Great Heights Waterproof Mascara,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw108f1006/Original/10005/Fact%20Sheet_Mary_Kay_Great%20Heights_Waterproof%20Mascara.pdf,,none,,
